date,datetime,open,high,low,close,volume,trades
8/28/2020 19:00,1.59866E+12,395.1,405.69,391.88,398.65,659802.6334,300090
8/29/2020 19:00,1.59875E+12,398.65,429.89,398.3,428.94,894979.7179,395838
8/30/2020 19:00,1.59883E+12,428.94,439,418.04,433.79,1040748.689,456201
8/31/2020 19:00,1.59892E+12,433.8,488.84,429.03,475.4,1751354.577,763508
9/1/2020 19:00,1.599E+12,475.4,481.39,420,439.5,1880642.469,825133
9/2/2020 19:00,1.59909E+12,439.5,450.7,372,381.4,2408569.342,903066
9/3/2020 19:00,1.59918E+12,381.35,400.21,357,385.26,1806488.225,744610
9/4/2020 19:00,1.59926E+12,385.3,395,308.42,335.01,2777166.514,1074986
9/5/2020 19:00,1.59935E+12,335.04,360,316.1,352.8,2017811.147,852597
9/6/2020 19:00,1.59944E+12,352.85,358.51,323,353.59,1740618.425,708066
9/7/2020 19:00,1.59952E+12,353.59,356.58,325.38,337.39,1400246.83,554846
9/8/2020 19:00,1.59961E+12,337.41,359,330.51,350.85,879760.5626,381038
9/9/2020 19:00,1.5997E+12,350.85,377.25,349.91,367.93,1134287.611,512819
9/10/2020 19:00,1.59978E+12,367.93,375.27,355.49,373.63,844017.5997,367615
9/11/2020 19:00,1.59987E+12,373.62,388.57,364.73,387.78,766542.3164,318774
9/12/2020 19:00,1.59996E+12,387.78,390.43,350,366.42,989195.6905,430236
9/13/2020 19:00,1.60004E+12,366.43,384.64,355.73,377.12,1042059.623,476828
9/14/2020 19:00,1.60013E+12,377.12,382.47,362.34,364.06,883856.3301,405048
9/15/2020 19:00,1.60021E+12,364.05,373.45,355,365.11,841709.9894,371665
9/16/2020 19:00,1.6003E+12,365.04,394.14,363.3,389.36,1256300.411,505247
9/17/2020 19:00,1.60039E+12,389.35,392.58,375.33,384.39,804194.4722,323159
9/18/2020 19:00,1.60047E+12,384.4,388.72,377,385.25,570908.3355,230924
9/19/2020 19:00,1.60056E+12,385.25,385.45,365,371.04,693164.4014,275295
9/20/2020 19:00,1.60065E+12,371.04,376.8,331,340.36,1283946.031,472560
9/21/2020 19:00,1.60073E+12,340.31,346.91,335.34,344.21,842731.1288,286593
9/22/2020 19:00,1.60082E+12,344.18,344.65,313.29,320.72,940904.4976,323226
9/23/2020 19:00,1.60091E+12,320.72,353.1,316.67,348.97,1071705.097,371450
9/24/2020 19:00,1.60099E+12,348.97,358,337.58,351.92,860643.7792,310536
9/25/2020 19:00,1.60108E+12,351.93,356.4,345.88,353.92,530879.2076,217834
9/26/2020 19:00,1.60116E+12,353.95,362.14,347.24,357.49,569568.5504,230526
9/27/2020 19:00,1.60125E+12,357.58,368.2,351.7,353.96,757758.4304,261317
9/28/2020 19:00,1.60134E+12,353.91,360.63,350.45,359.79,585143.1689,214988
9/29/2020 19:00,1.60142E+12,359.78,361.5,351.56,359.83,498943.2323,173910
9/30/2020 19:00,1.60151E+12,359.83,370.45,345.51,352.85,758349.3196,288354
10/2/2020 19:00,1.60168E+12,345.6,351,343.7,345.95,303595.719,136755
10/3/2020 19:00,1.60177E+12,345.94,354.45,343.81,352.37,343932.9171,138736
10/4/2020 19:00,1.60186E+12,352.34,356.1,348.54,353.62,376740.3069,145787
10/5/2020 19:00,1.60194E+12,353.63,355.1,336.8,340.75,640063.2695,240812
10/6/2020 19:00,1.60203E+12,340.8,342.85,332.18,341.58,541928.8638,195112
10/7/2020 19:00,1.60212E+12,341.58,353.32,334.21,350.95,631794.8756,220053
10/8/2020 19:00,1.6022E+12,350.94,368.33,347.32,365.02,650478.1934,241168
10/9/2020 19:00,1.60229E+12,365.01,378.4,364.71,370.52,591005.3213,253825
10/10/2020 19:00,1.60237E+12,370.51,377.6,368.87,374.16,373318.2378,164475
10/11/2020 19:00,1.60246E+12,374.17,394.8,365.58,386.51,844422.6544,309500
10/12/2020 19:00,1.60255E+12,386.51,387.75,374.51,381.04,645141.9139,239460
10/13/2020 19:00,1.60263E+12,381.05,387.41,373.13,378.69,569557.8294,214375
10/14/2020 19:00,1.60272E+12,378.69,381.79,369.85,377.64,634038.0945,228454
10/15/2020 19:00,1.60281E+12,377.63,379.83,361.18,365.5,654029.364,255775
10/16/2020 19:00,1.60289E+12,365.5,370.46,363.36,368.32,285578.2454,126045
10/17/2020 19:00,1.60298E+12,368.31,378.64,367.1,378.11,323468.471,133043
10/18/2020 19:00,1.60307E+12,378.12,384.32,372.5,379.3,577252.9027,224887
10/19/2020 19:00,1.60315E+12,379.3,380.73,365.27,368.52,617309.8168,251051
10/20/2020 19:00,1.60324E+12,368.53,401.49,367.74,390.38,1221663.638,450963
10/21/2020 19:00,1.60332E+12,390.31,420.73,390.21,413.98,1095897.207,412013
10/22/2020 19:00,1.60341E+12,413.94,419.33,401.3,409.11,727832.3224,293671
10/23/2020 19:00,1.6035E+12,409.19,416.66,407,412.14,419236.8711,182680
10/24/2020 19:00,1.60358E+12,412.14,417.4,402.5,405.86,415586.9761,177854
10/25/2020 19:00,1.60367E+12,405.85,411.11,382.3,392.52,895142.6727,329493
10/26/2020 19:00,1.60376E+12,392.52,410.25,389.9,403.45,754244.3755,286217
10/27/2020 19:00,1.60384E+12,403.41,409.2,380.52,388.23,855275.4688,348661
10/28/2020 19:00,1.60393E+12,388.22,393.72,380.52,387.13,573096.0142,248649
10/29/2020 19:00,1.60402E+12,387.12,391.97,373.29,382.49,771750.7475,289735
10/30/2020 19:00,1.6041E+12,382.59,394.88,379.9,386.46,467453.8105,218528
10/31/2020 19:00,1.60419E+12,386.44,398.29,384.61,396.67,438952.9557,181369
11/1/2020 19:00,1.60428E+12,396.68,404.5,377.92,383.02,779968.5796,290370
11/2/2020 19:00,1.60436E+12,383.01,390,370.23,387.88,752954.3711,280412
11/3/2020 19:00,1.60445E+12,387.88,408.39,376.47,402.49,1157064.351,392310
11/4/2020 19:00,1.60453E+12,402.5,420.4,396.14,416.69,1475139.773,513574
11/5/2020 19:00,1.60462E+12,416.73,458.27,414.76,455.91,1682440.96,666505
11/6/2020 19:00,1.60471E+12,455.91,468.28,424.14,435.21,1653416.596,674858
11/7/2020 19:00,1.60479E+12,435.2,460.1,431.99,454.3,840908.4684,354341
11/8/2020 19:00,1.60488E+12,454.29,459.1,433.09,444.32,1099213.246,469947
11/9/2020 19:00,1.60497E+12,444.32,455,438.7,450.34,866872.4111,384228
11/10/2020 19:00,1.60505E+12,450.34,476.25,449.28,463.09,1205782.843,560360
11/11/2020 19:00,1.60514E+12,463.09,470,451.2,462.39,990776.6291,411840
11/12/2020 19:00,1.60523E+12,462.48,478.01,457.12,476.43,976665.0975,427363
11/13/2020 19:00,1.60531E+12,476.42,477.47,452,460.89,735252.7854,350772
11/14/2020 19:00,1.6054E+12,460.9,462.89,440.19,448.08,665217.5667,311451
11/15/2020 19:00,1.60548E+12,448.07,466,445.45,460.55,812060.4464,328762
11/16/2020 19:00,1.60557E+12,460.51,484.88,459.8,482.15,1151573.375,464336
11/17/2020 19:00,1.60566E+12,482.11,495.31,456.6,478.41,1477696.291,637641
11/18/2020 19:00,1.60574E+12,478.43,480.75,464.86,471.25,817418.5269,404737
11/19/2020 19:00,1.60583E+12,471.26,514.4,470.65,510.12,1516361.907,607663
11/20/2020 19:00,1.60592E+12,510.12,553.32,502.82,552.35,1548851.291,649077
11/21/2020 19:00,1.606E+12,552.42,580.88,511.28,560.03,1850317.936,768900
11/22/2020 19:00,1.60609E+12,560.03,610.85,550.12,608.58,2076008.848,896026
11/23/2020 19:00,1.60618E+12,608.58,623,585,604.97,1606450.492,838352
11/24/2020 19:00,1.60626E+12,604.98,606,553.83,569.5,1219440.027,657386
11/25/2020 19:00,1.60635E+12,569.38,577.14,481,519.83,2683460.742,1259051
11/26/2020 19:00,1.60644E+12,519.83,530.62,493.72,518.68,1088064.281,578800
11/27/2020 19:00,1.60652E+12,518.59,547.94,506.59,537.52,900508.6143,456028
11/28/2020 19:00,1.60661E+12,537.5,576.9,530.32,576.3,855276.4666,454026
11/29/2020 19:00,1.60669E+12,576.32,616.85,570.07,616.66,1501989.454,717837
11/30/2020 19:00,1.60678E+12,616.65,635.7,560,585.26,2163875.814,1018862
12/1/2020 19:00,1.60687E+12,585.26,604.93,575,596.89,1069538.656,604591
12/2/2020 19:00,1.60695E+12,596.88,623.44,585.82,615.85,935687.9172,513555
12/3/2020 19:00,1.60704E+12,615.84,620,565.82,567.24,1052452.787,556641
12/4/2020 19:00,1.60713E+12,567.24,597.11,560.88,596.8,701567.9556,389600
12/5/2020 19:00,1.60721E+12,596.82,607.5,583,601.54,602496.9634,363661
12/6/2020 19:00,1.6073E+12,601.59,603.15,584.22,591.28,498329.3759,347036
12/7/2020 19:00,1.60739E+12,591.27,595,549.22,554.94,804443.0072,422868
12/8/2020 19:00,1.60747E+12,554.92,578.08,530.43,573.09,997192.1674,535975
12/9/2020 19:00,1.60756E+12,573.2,575.7,548.11,558.99,608414.5147,376548
12/10/2020 19:00,1.60764E+12,558.99,560.8,535.5,544.43,768921.7832,400545
12/11/2020 19:00,1.60773E+12,544.46,574,543.1,568.04,573913.9531,321104
12/12/2020 19:00,1.60782E+12,568.09,595,563.22,590.7,657794.4616,359525
12/13/2020 19:00,1.6079E+12,590.81,591.48,575.6,586.29,493012.0271,272746
12/14/2020 19:00,1.60799E+12,586.29,597.2,578.58,588.64,569270.5201,329161
12/15/2020 19:00,1.60808E+12,588.78,640,580.71,637.18,1185588.051,589563
12/16/2020 19:00,1.60816E+12,637.18,676.25,625.76,642.7,2006130.02,974504
12/17/2020 19:00,1.60825E+12,642.71,664.61,629.4,653.85,1000012.98,554335
12/18/2020 19:00,1.60834E+12,653.76,669.95,645.42,658.03,858803.8846,562281
12/19/2020 19:00,1.60842E+12,658.05,661.39,621.01,638.18,823958.2284,505181
12/20/2020 19:00,1.60851E+12,638.1,648,595.9,607.58,843251.1657,521589
12/21/2020 19:00,1.6086E+12,607.68,637.73,588,636.45,918851.2565,522945
12/22/2020 19:00,1.60868E+12,636.41,638.44,551.28,585.56,1208807.365,733896
12/23/2020 19:00,1.60877E+12,585.48,615.02,565.43,612.31,886335.8633,571510
12/24/2020 19:00,1.60885E+12,612.31,634.24,604.28,626.82,798009.6292,468979
12/25/2020 19:00,1.60894E+12,626.78,652.91,615.26,637.44,958585.5065,541191
12/26/2020 19:00,1.60903E+12,637.44,717.13,625,685.11,1859968.15,1047001
12/27/2020 19:00,1.60911E+12,685.1,748.09,681.04,730.41,1627154.393,961277
12/28/2020 19:00,1.6092E+12,730.4,740.78,689.2,732,1106876.359,820504
12/29/2020 19:00,1.60929E+12,732,758.74,716.62,752.17,1008574.099,692405
12/30/2020 19:00,1.60937E+12,752.17,755.74,722,736.42,863375.5798,623216
12/31/2020 19:00,1.60946E+12,736.42,749,714.29,728.91,675114.0933,483671
1/1/2021 19:00,1.60955E+12,728.91,787.69,714.91,774.56,1352618.577,824134
1/2/2021 19:00,1.60963E+12,774.44,1011.07,768.71,978.28,2813603.886,1636501
1/3/2021 19:00,1.60972E+12,978.33,1162.97,890,1041.43,4245010.94,2477862
1/4/2021 19:00,1.6098E+12,1041.45,1134.6,974.45,1099.56,2706995.675,1960503
1/5/2021 19:00,1.60989E+12,1100.16,1213,1057.26,1208.42,2390136.593,1600888
1/6/2021 19:00,1.60998E+12,1208.75,1289,1131,1224.87,1972922.821,1402699
1/7/2021 19:00,1.61006E+12,1224.86,1273.75,1065,1216.93,2131172.923,1718817
1/8/2021 19:00,1.61015E+12,1216.72,1304.37,1171.36,1276,1448871.115,1131871
1/9/2021 19:00,1.61024E+12,1276,1348.33,1170,1254.25,1951179.35,1437486
1/10/2021 19:00,1.61032E+12,1254.24,1260,915,1087.01,4068784.657,2557613
1/11/2021 19:00,1.61041E+12,1087,1150.02,1006.33,1050.16,2302645.341,1516625
1/12/2021 19:00,1.6105E+12,1050.36,1137.65,987.48,1129.89,1564202.391,1123983
1/13/2021 19:00,1.61058E+12,1129.79,1247.55,1086.7,1231.62,1555737.386,1255769
1/14/2021 19:00,1.61067E+12,1231.89,1256.98,1069.42,1168.53,1944038.837,1519266
1/15/2021 19:00,1.61076E+12,1168.48,1298,1151.77,1227.83,1575384.438,1252473
1/16/2021 19:00,1.61084E+12,1227.83,1269.02,1165,1232.45,1317285.006,1121278
1/17/2021 19:00,1.61093E+12,1232.5,1260.75,1182.58,1258.45,998050.1107,940604
1/18/2021 19:00,1.61101E+12,1258.52,1438.3,1251.49,1365.36,2278852.558,1840481
1/19/2021 19:00,1.6111E+12,1365.36,1407.93,1235.42,1376.99,2219137.621,1852253
1/20/2021 19:00,1.61119E+12,1376.72,1390,1086,1110.96,2254164.804,1823458
1/21/2021 19:00,1.61127E+12,1111.98,1273.79,1042.31,1232.62,2020593.217,1652010
1/22/2021 19:00,1.61136E+12,1232.61,1272.44,1195.9,1233.6,1009545.083,932871
1/23/2021 19:00,1.61145E+12,1233.46,1398.83,1220,1392.51,1510879.538,1313986
1/24/2021 19:00,1.61153E+12,1392.19,1475,1293.69,1317.88,1885441.313,1661512
1/25/2021 19:00,1.61162E+12,1317.6,1378.49,1244.56,1365.97,1682923.658,1423178
1/26/2021 19:00,1.61171E+12,1366.54,1373.9,1207,1239.03,2009772.084,1737296
1/27/2021 19:00,1.61179E+12,1238.93,1360,1217.23,1329.69,1365269.72,1275024
1/28/2021 19:00,1.61188E+12,1329.44,1436.9,1285.35,1379.5,2253963.187,1714076
1/29/2021 19:00,1.61196E+12,1379.56,1406,1326.41,1378.05,1040042.236,1013174
1/30/2021 19:00,1.61205E+12,1378.04,1380.74,1281.12,1312.55,958704.8557,828176
1/31/2021 19:00,1.61214E+12,1312.45,1377.99,1269.99,1374.17,1096397.919,915584
2/1/2021 19:00,1.61222E+12,1374.09,1547.9,1360.28,1511.87,1944227.999,1614541
2/2/2021 19:00,1.61231E+12,1511.93,1669.35,1508.39,1664.49,1535869.888,1384979
2/3/2021 19:00,1.6124E+12,1664.67,1695.2,1554.44,1595.67,1646502.33,1507993
2/4/2021 19:00,1.61248E+12,1595.53,1760.49,1591,1719.19,1194123.299,1326415
2/5/2021 19:00,1.61257E+12,1718.95,1743.67,1642.94,1676.35,1149808.331,1152167
2/6/2021 19:00,1.61266E+12,1676.35,1693,1490.46,1611.62,1281734.868,1263737
2/7/2021 19:00,1.61274E+12,1611.46,1775.57,1563.89,1750.15,1339777.095,1372788
2/8/2021 19:00,1.61283E+12,1749.68,1821.88,1708.49,1769.13,1185071.896,1173421
2/9/2021 19:00,1.61292E+12,1769.14,1837.86,1680,1740.78,1219932.255,1279140
2/10/2021 19:00,1.613E+12,1740.76,1819,1703.44,1785.62,735079.827,935602
2/11/2021 19:00,1.61309E+12,1785.83,1864.88,1739.88,1840.26,909600.2065,996495
2/12/2021 19:00,1.61317E+12,1840.24,1871.72,1765,1814.96,767589.0729,853189
2/13/2021 19:00,1.61326E+12,1815.25,1850,1784.11,1800.42,675261.7787,714827
2/14/2021 19:00,1.61335E+12,1800.03,1835.72,1655.67,1779.25,1053474.579,1086589
2/15/2021 19:00,1.61343E+12,1779.33,1827.28,1724,1781.99,817493.4751,826125
2/16/2021 19:00,1.61352E+12,1781.99,1855,1733.01,1849.88,795711.6331,862461
2/17/2021 19:00,1.61361E+12,1849.7,1950.5,1849.69,1939.61,937227.1019,1053661
2/18/2021 19:00,1.61369E+12,1938.91,1972.82,1891,1955,793404.4115,988320
2/19/2021 19:00,1.61378E+12,1955.46,2042.34,1803.14,1913,1261315.813,1329067
2/20/2021 19:00,1.61387E+12,1912.9,1976.31,1883.01,1933.53,756568.1974,895138
2/21/2021 19:00,1.61395E+12,1933.54,1936.29,1551,1777.58,1807244.981,1799926
2/22/2021 19:00,1.61404E+12,1777.42,1782.39,1355,1577.89,2547837.821,2396626
2/23/2021 19:00,1.61412E+12,1577.79,1712.7,1500.2,1623.39,1384388.817,1319936
2/24/2021 19:00,1.61421E+12,1623.16,1671.59,1459.16,1481.75,1032670.794,1110019
2/25/2021 19:00,1.6143E+12,1482.08,1562.25,1400,1444.59,1355973.294,1298739
2/26/2021 19:00,1.61438E+12,1444.56,1529,1425,1458.13,927423.0475,954919
2/27/2021 19:00,1.61447E+12,1458.27,1468.75,1293.18,1419.18,1410207.563,1190546
2/28/2021 19:00,1.61456E+12,1418.67,1572,1409.91,1569.86,1094695.178,989006
3/1/2021 19:00,1.61464E+12,1570,1602.9,1455.52,1486.78,1061142.387,966176
3/2/2021 19:00,1.61473E+12,1486.79,1656.94,1475.47,1567.69,1054846.315,1237215
3/3/2021 19:00,1.61482E+12,1567.68,1624.87,1506.36,1539.23,946365.6709,1125118
3/4/2021 19:00,1.6149E+12,1539.22,1548.96,1441.66,1528.31,910786.2898,1000913
3/5/2021 19:00,1.61499E+12,1528.08,1671.58,1513.03,1650.35,1013300.939,1188531
3/6/2021 19:00,1.61508E+12,1650.68,1734.16,1630.35,1726.16,848470.7814,1166072
3/7/2021 19:00,1.61516E+12,1726.46,1843.59,1664.96,1833.18,1149711.4,1407402
3/8/2021 19:00,1.61525E+12,1833.22,1870.77,1798.2,1870.51,857229.4786,1196670
3/9/2021 19:00,1.61533E+12,1870.5,1877.69,1757,1795.12,937230.6283,1098051
3/10/2021 19:00,1.61542E+12,1795.28,1846.7,1725,1825.78,909011.4961,1023958
3/11/2021 19:00,1.61551E+12,1825.78,1841.88,1719.72,1766.1,869564.6361,1126153
3/12/2021 19:00,1.61559E+12,1766.13,1944.3,1727.75,1922.35,926283.2264,1265904
3/13/2021 19:00,1.61568E+12,1922.35,1933.1,1836,1848.1,637963.6363,963564
3/14/2021 19:00,1.61577E+12,1848.1,1891.76,1730,1793.48,1025326.797,1496415
3/15/2021 19:00,1.61585E+12,1793.99,1819.5,1711.68,1805.12,764993.4015,987906
3/16/2021 19:00,1.61594E+12,1805.01,1838.88,1741.18,1823.58,658349.4484,872416
3/17/2021 19:00,1.61603E+12,1823.58,1850,1759.04,1776.08,603721.6106,783517
3/18/2021 19:00,1.61611E+12,1775.92,1840.61,1733.47,1809.1,500258.4288,703977
3/19/2021 19:00,1.6162E+12,1809.01,1868.83,1800.86,1806.1,451556.1064,743672
3/20/2021 19:00,1.61628E+12,1806.57,1817.16,1747,1782.98,465953.9875,748800
3/21/2021 19:00,1.61637E+12,1783.23,1807.51,1655.15,1680.97,582727.4908,879976
3/22/2021 19:00,1.61646E+12,1681.17,1721.17,1650,1668.08,577213.9959,654415
3/23/2021 19:00,1.61654E+12,1668.2,1740.86,1536.92,1581.84,753834.5239,994542
3/24/2021 19:00,1.61663E+12,1581.88,1622,1549.4,1585.74,701697.0026,778215
3/25/2021 19:00,1.61672E+12,1585.83,1699.93,1585.79,1698.84,515470.9291,650812
3/26/2021 19:00,1.6168E+12,1698.84,1732.67,1666.41,1712.63,443845.4996,516929
3/27/2021 19:00,1.61689E+12,1712.52,1725.66,1661.4,1687.01,348895.5131,512231
3/28/2021 19:00,1.61698E+12,1687.16,1841,1677.85,1816.74,647724.4639,846836
3/29/2021 19:00,1.61706E+12,1816.76,1859.13,1786.3,1840.46,568842.0053,856093
3/30/2021 19:00,1.61715E+12,1840.41,1947.29,1768.15,1919.37,746995.8591,1040362
3/31/2021 19:00,1.61724E+12,1919.37,1984.77,1885.02,1968.05,741585.0727,994836
4/1/2021 19:00,1.61732E+12,1968.05,2146,1948.48,2133.69,846197.9322,1218698
4/2/2021 19:00,1.61741E+12,2133.69,2138.12,1996.3,2008.52,770176.3219,1107620
4/3/2021 19:00,1.61749E+12,2008.59,2091.83,1975.24,2075.69,514345.7655,818926
4/4/2021 19:00,1.61758E+12,2075.7,2130.64,2002.15,2107.38,684923.6149,947978
4/5/2021 19:00,1.61767E+12,2107.43,2151,2044.65,2112.21,673386.0558,1106761
4/6/2021 19:00,1.61775E+12,2112.22,2129.01,1930.01,1963.47,892984.9042,1229155
4/7/2021 19:00,1.61784E+12,1963.46,2084.61,1947.35,2080.46,501355.998,911403
4/8/2021 19:00,1.61793E+12,2080.39,2100,2047.57,2066.87,426387.4379,645172
4/9/2021 19:00,1.61801E+12,2067.19,2200,2058,2133.49,655458.2089,1175161
4/10/2021 19:00,1.6181E+12,2133.49,2165.02,2113.4,2151.36,392265.5077,830771
4/11/2021 19:00,1.61819E+12,2151.42,2203.46,2102,2137.69,579093.3569,914567
4/12/2021 19:00,1.61827E+12,2137.86,2318,2135.53,2299.19,782608.6209,1288668
4/13/2021 19:00,1.61836E+12,2299.19,2447.29,2281.33,2432.6,972931.6087,1554097
4/14/2021 19:00,1.61844E+12,2432.59,2543.47,2400,2514.04,681950.9665,1462768
4/15/2021 19:00,1.61853E+12,2514.04,2548.29,2300,2422.67,999163.7521,1679215
4/16/2021 19:00,1.61862E+12,2422.38,2495,2310,2317.6,624232.2557,1242299
4/17/2021 19:00,1.6187E+12,2317.65,2340,1946.8,2235.64,1475383.692,2113566
4/18/2021 19:00,1.61879E+12,2235.65,2300,2080,2161.12,820592.2656,1411498
4/19/2021 19:00,1.61888E+12,2161.12,2346.62,2055,2330.03,992240.809,1478664
